Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-882.763	-1663.166	780.4026	1.832485	0.1592129	0.161709	1.412865
6	-847.8438	-1628.314	780.4703	1.930831	0.1592129	0.2204146	1.126067
12	-858.5916	-1638.97	780.3786	2.036037	0.2038027	0.2204146	0.9786097
18	-857.8552	-1638.404	780.5488	1.931642	0.2038027	0.1978068	0.9786097
24	-880.2632	-1660.101	779.8376	1.942347	0.3304123	0.2958009	1.095219
30	-841.3555	-1621.31	779.9545	1.817468	0.3034722	0.2272013	1.304242
36	-835.8132	-1615.355	779.5414	1.817468	0.4837701	0.304451	1.190404
42	-855.469	-1635.315	779.8462	1.794578	0.3547498	0.2117897	1.354057
48	-855.5992	-1635.412	779.8132	1.761817	0.3547498	0.2353052	1.354057
54	-860.2718	-1640.81	780.5381	2.511928	0.1295315	0.1726552	0.3686249
60	-854.6054	-1634.059	779.4541	1.664347	0.27601	0.2617436	1.770865
66	-858.7835	-1638.587	779.8038	1.62188	0.2585056	0.2692782	1.569282
72	-850.3272	-1630.248	779.9204	2.226206	0.2929344	0.3520797	0.4948116
78	-839.5017	-1619.709	780.207	2.212637	0.2571795	0.2494973	0.6843326
84	-852.6916	-1632.987	780.2955	2.126158	0.2571795	0.2494973	0.680486
90	-837.7902	-1617.694	779.9036	2.096842	0.3744865	0.2494973	0.8953667
96	-827.7322	-1608.354	780.6219	2.162177	0.168177	0.2211308	0.6210229
102	-817.0325	-1597.327	780.2948	2.026296	0.3167079	0.2211308	0.7391008
108	-826.5284	-1606.666	780.1372	1.961343	0.3167079	0.2264457	0.9881137
114	-834.9643	-1615.087	780.1224	1.902754	0.2384732	0.3221714	1.016372
120	-847.3141	-1627.95	780.6363	1.607596	0.1028889	0.1408851	1.619013
126	-862.7902	-1643.255	780.4652	1.538929	0.1158257	0.133688	1.770319
132	-855.6941	-1636.527	780.8325	1.547244	0.09318285	0.133688	1.569525
138	-851.3229	-1631.341	780.0183	1.554861	0.2438365	0.1450586	1.754309
144	-855.8869	-1635.717	779.8298	1.625052	0.2438365	0.1599211	1.8007
150	-870.2676	-1649.71	779.4429	1.524734	0.2781054	0.2737227	1.850758
156	-869.6466	-1648.518	778.871	1.697748	0.2781054	0.3392777	2.017975
162	-868.4541	-1649.502	781.0477	1.758387	0.1288184	0.1251392	1.140353
168	-844.074	-1624.524	780.4496	1.80491	0.2180951	0.1557701	1.267854
174	-849.9907	-1630.314	780.323	1.972462	0.2776127	0.196749	0.9683927
180	-867.2704	-1647.612	780.3411	1.707843	0.1743729	0.2076899	1.406514
186	-857.7596	-1638.446	780.6868	1.779516	0.1356768	0.1659423	1.283982
192	-860.6301	-1640.732	780.1019	1.876755	0.2908903	0.1909233	1.245452
198	-847.8633	-1627.659	779.7959	1.821996	0.2908903	0.2353842	1.431313
204	-862.3677	-1643.232	780.8644	1.823408	0.1376998	0.1903898	1.01091
210	-865.9018	-1646.588	780.6861	2.029963	0.1617097	0.1903898	0.8921309
216	-873.2646	-1653.619	780.3549	2.02762	0.3036069	0.1648251	0.9176187
222	-892.2927	-1671.782	779.4892	1.305101	0.2424597	0.1562277	2.250614
228	-868.1947	-1647.835	779.64	1.552693	0.3873707	0.2883756	1.493732
234	-844.8102	-1624.164	779.3538	1.598122	0.5027374	0.2257172	1.636816
240	-841.6615	-1621.525	779.8631	1.68198	0.3087584	0.2641622	1.397181
246	-830.4839	-1610.621	780.137	1.585751	0.2045377	0.2641622	1.467812
252	-834.3375	-1613.826	779.4887	1.668508	0.3795652	0.3733003	1.390216
258	-868.2358	-1647.787	779.5517	1.783981	0.3179121	0.2689021	1.531442
264	-859.3185	-1639.288	779.9693	1.699399	0.2402137	0.2689021	1.423393
270	-850.9287	-1631.103	780.1743	1.644192	0.2401994	0.2251106	1.396853
276	-844.1268	-1624.439	780.3121	1.653743	0.1842341	0.2303604	1.396853
282	-858.9742	-1638.889	779.9151	2.017718	0.4514248	0.2266353	0.8769156
288	-870.6851	-1651.16	780.4751	1.932898	0.2073957	0.2021071	1.02749
294	-842.2612	-1622.562	780.3009	1.674917	0.2414487	0.1725158	1.394788
300	-833.0497	-1612.568	779.5181	1.688799	0.4119878	0.2806218	1.461261
306	-835.3246	-1615.335	780.0108	1.846261	0.2878674	0.2915592	1.122758
312	-843.9418	-1624.036	780.0938	1.876834	0.2949562	0.2214786	1.167426
318	-813.3057	-1593.828	780.5226	1.874777	0.1782669	0.2214786	1.069193
324	-824.1294	-1604.661	780.5312	1.747769	0.1782669	0.2214786	1.17604
330	-844.6423	-1624.983	780.3403	1.925937	0.220874	0.2367732	1.03231
336	-846.9341	-1626.869	779.9349	1.832783	0.3414062	0.2367732	1.216089
342	-835.6632	-1616.386	780.7225	1.858131	0.1977785	0.1331207	1.107269
348	-829.1564	-1609.778	780.6214	1.944676	0.1977785	0.1649969	1.014864
354	-819.7286	-1600.473	780.7444	1.895294	0.1814877	0.1611143	1.004564
360	-833.0223	-1613.695	780.6722	1.971297	0.1786991	0.1731549	0.969292
366	-834.943	-1615.338	780.3946	2.127936	0.2570947	0.1731549	0.8554861
372	-846.2774	-1626.625	780.348	2.116988	0.2570947	0.202764	0.8127044
378	-837.5469	-1618.008	780.4612	2.097477	0.2570947	0.1725724	0.8127044
384	-872.598	-1652.7	780.1024	2.096221	0.407248	0.1725724	0.8501441
390	-853.0809	-1633.139	780.0584	2.082729	0.2806649	0.307715	0.8029538
396	-859.4421	-1639.505	780.0629	2.192923	0.2346841	0.307715	0.80737
402	-846.2721	-1626.618	780.346	2.105001	0.2380864	0.197662	0.9074447
408	-860.4337	-1640.551	780.1171	1.839021	0.2380864	0.235301	1.268757
414	-844.0983	-1624.163	780.0647	1.937326	0.2335308	0.2483252	1.211515
420	-848.6678	-1628.552	779.8843	1.896673	0.2873428	0.3064846	1.160519
426	-856.1592	-1636.102	779.943	1.679359	0.3085054	0.1578389	1.573453
432	-829.9377	-1610.241	780.3033	1.736257	0.2842821	0.143531	1.336865
438	-837.4576	-1617.128	779.6704	1.698269	0.373117	0.2208259	1.514304
444	-868.1447	-1647.49	779.3449	1.637583	0.4462089	0.2208259	1.694087
